GT,Result
969865 504852 731769 2 410415 850768 254116 292211 660525 175569 ,-0.476294 -0.47385 -0.465645 -0.465634 -0.465564 -0.464646 -0.464572 -0.46375 -0.463224 -0.463025 ,969865 504852 731769 2 410415 850768 254116 292211 660525 175569 ,-0.476294 -0.47385 -0.465645 -0.465634 -0.465564 -0.464646 -0.464572 -0.46375 -0.463224 -0.463025 
478377 130138 276942 972167 219386 609206 827499 12992 944822 260497 ,-0.354194 -0.28838 -0.269006 -0.262785 -0.262061 -0.259813 -0.252546 -0.250399 -0.247196 -0.239233 ,478377 130138 972167 219386 609206 827499 12992 260497 244168 677012 ,-0.354194 -0.28838 -0.262785 -0.262061 -0.259813 -0.252546 -0.250399 -0.239233 -0.238573 -0.220588 
62879 220284 611267 98602 176213 648567 220785 362899 516149 208930 ,-0.134896 -0.0968756 -0.0616266 -0.0609201 -0.0545251 -0.0531451 -0.0473011 -0.0390241 -0.0326951 -0.0298456 ,62879 611267 98602 176213 648567 220785 362899 516149 208930 277926 ,-0.134896 -0.0616267 -0.0609201 -0.0545251 -0.0531451 -0.0473012 -0.0390241 -0.0326951 -0.0298456 -0.0244502 
463411 513843 8828 244168 236866 204546 467931 487962 254928 627915 ,-0.221896 -0.221605 -0.217706 -0.207932 -0.197941 -0.189966 -0.187751 -0.185474 -0.181751 -0.178574 ,463411 513843 8828 244168 277926 204546 467931 487962 254928 627915 ,-0.221896 -0.221605 -0.217706 -0.207932 -0.206782 -0.189966 -0.187751 -0.185474 -0.181751 -0.178574 
12992 979419 318800 220539 770844 253540 865567 719587 899161 15692 ,-0.439681 -0.410654 -0.405377 -0.370061 -0.362333 -0.359429 -0.357051 -0.354557 -0.353817 -0.353612 ,102818 490300 243924 677012 341595 990135 848414 627330 381568 886142 ,-0.0864565 -0.0388015 -0.018333 -0.0145425 -0.008192 -0.0060015 -0.0049895 -0.0015435 0.011046 0.026144 
473467 103907 890935 223285 728658 446957 372955 658814 153757 421573 ,-0.472946 -0.464601 -0.463268 -0.461649 -0.459672 -0.459222 -0.452913 -0.450547 -0.449733 -0.447724 ,473467 103907 890935 223285 728658 446957 372955 658814 153757 421573 ,-0.472946 -0.464601 -0.463268 -0.461649 -0.459672 -0.459222 -0.452913 -0.450547 -0.449733 -0.447724 
62433 675330 527541 842245 417112 88739 695461 439948 698478 348882 ,-0.463936 -0.456257 -0.44374 -0.439194 -0.438614 -0.437035 -0.434868 -0.428504 -0.426486 -0.424483 ,224319 675330 527541 842245 417112 695461 439948 698478 348882 389097 ,-0.457603 -0.456257 -0.44374 -0.439194 -0.438614 -0.434868 -0.428504 -0.426486 -0.424483 -0.424107 
798848 172317 822117 105156 200062 429704 672708 61303 177707 297000 ,-0.292993 -0.284393 -0.265806 -0.256414 -0.256213 -0.254939 -0.250918 -0.250444 -0.248645 -0.246342 ,172317 822117 105156 200062 429704 672708 61303 177707 297000 367417 ,-0.284393 -0.265806 -0.256414 -0.256213 -0.254939 -0.250918 -0.250444 -0.248645 -0.246342 -0.244395 
617177 289288 242627 178584 514088 30466 172317 699830 905442 40530 ,-0.257097 -0.216024 -0.131934 -0.121489 -0.103033 -0.0968087 -0.0946187 -0.0915612 -0.0901203 -0.0773252 ,617177 289288 242627 178584 615838 514088 30466 172317 699830 905442 ,-0.257097 -0.216024 -0.131934 -0.121489 -0.113131 -0.103033 -0.0968087 -0.0946187 -0.0915612 -0.0901203 
736586 467931 234553 104697 495030 650540 977119 604121 330905 789357 ,-0.423821 -0.411286 -0.390278 -0.356497 -0.354261 -0.348045 -0.346992 -0.346942 -0.343972 -0.343602 ,736586 467931 489981 234553 104697 495030 650540 977119 604121 224319 ,-0.423821 -0.411286 -0.407988 -0.390278 -0.356497 -0.354261 -0.348045 -0.346992 -0.346942 -0.346835 
254928 8828 488761 687843 370538 616326 625806 493974 825684 521531 ,-0.40305 -0.37253 -0.351686 -0.310905 -0.304523 -0.3041 -0.300665 -0.288976 -0.288462 -0.285176 ,254928 8828 488761 687843 370538 616326 825684 521531 614134 268658 ,-0.40305 -0.37253 -0.351686 -0.310905 -0.304523 -0.3041 -0.288462 -0.285176 -0.285033 -0.280796 
742221 997991 277926 204546 979573 884539 501108 365814 302004 378496 ,-0.368006 -0.367153 -0.366304 -0.362428 -0.355468 -0.350064 -0.339968 -0.32954 -0.317494 -0.311788 ,742221 997991 277926 204546 979573 884539 501108 365814 302004 378496 ,-0.368006 -0.367153 -0.366304 -0.362428 -0.355468 -0.350064 -0.339968 -0.32954 -0.317494 -0.311788 
136532 414491 742221 944559 72746 518504 429991 20066 513843 308637 ,-0.295193 -0.26791 -0.258481 -0.258141 -0.257165 -0.248342 -0.244167 -0.241389 -0.239602 -0.237747 ,136532 414491 742221 72746 518504 429991 20066 513843 308637 501108 ,-0.295193 -0.26791 -0.258481 -0.257165 -0.248342 -0.244167 -0.241389 -0.239602 -0.237747 -0.235202 
293725 183662 788491 532802 291972 236866 805122 518414 977586 724163 ,-0.436889 -0.41122 -0.380697 -0.328433 -0.324163 -0.320991 -0.318705 -0.317944 -0.317804 -0.316842 ,293725 183662 788491 532802 291972 805122 518414 977586 364759 431019 ,-0.436889 -0.41122 -0.380697 -0.328433 -0.324163 -0.318705 -0.317944 -0.317804 -0.316465 -0.316401 
190409 658658 866894 103238 140106 185699 638645 938015 828420 824714 ,-0.446461 -0.413345 -0.411061 -0.409288 -0.40716 -0.401949 -0.393158 -0.372827 -0.357561 -0.339747 ,190409 909030 658658 866894 140106 185699 638645 938015 828420 824714 ,-0.446461 -0.442519 -0.413345 -0.411061 -0.40716 -0.401949 -0.393158 -0.372827 -0.357561 -0.339747 
698478 289288 267829 8828 463411 513843 528918 30466 332869 244168 ,-0.280248 -0.270437 -0.258655 -0.255122 -0.250425 -0.250079 -0.247681 -0.246366 -0.245769 -0.242511 ,8828 463411 513843 386729 200062 733343 522128 467931 748442 997991 ,-0.255122 -0.250425 -0.250079 -0.239507 -0.234851 -0.232188 -0.225107 -0.223268 -0.222482 -0.221956 
9013 30466 18684 224319 639756 59866 401281 620848 489981 363832 ,-0.445314 -0.442121 -0.431646 -0.426583 -0.424318 -0.423312 -0.421793 -0.419454 -0.419322 -0.418427 ,9013 30466 18684 224319 639756 59866 401281 620848 489981 363832 ,-0.445314 -0.442121 -0.431646 -0.426583 -0.424318 -0.423313 -0.421793 -0.419454 -0.419322 -0.418427 
136532 254928 742221 72746 463411 513843 386729 172317 105156 467931 ,-0.221966 -0.194546 -0.190577 -0.190269 -0.186664 -0.185544 -0.181482 -0.17804 -0.175416 -0.175195 ,136532 254928 742221 72746 277926 463411 513843 386729 172317 467931 ,-0.221966 -0.194546 -0.190577 -0.190269 -0.187189 -0.186664 -0.185544 -0.181482 -0.17804 -0.175195 
128847 485024 770844 500558 450451 842271 62879 297636 256352 509335 ,-0.236388 -0.232728 -0.214882 -0.209777 -0.209473 -0.20078 -0.198906 -0.198803 -0.197032 -0.194494 ,128847 485024 770844 500558 450451 842271 62879 297636 256352 509335 ,-0.236388 -0.232728 -0.214882 -0.209777 -0.209473 -0.20078 -0.198906 -0.198803 -0.197032 -0.194494 
100496 513843 629929 560985 904624 553407 719517 521501 8828 256404 ,-0.43154 -0.430645 -0.420741 -0.402193 -0.392619 -0.390596 -0.37986 -0.376005 -0.363858 -0.362561 ,100496 513843 629929 560985 904624 553407 719517 521501 8828 256404 ,-0.43154 -0.430645 -0.420741 -0.402193 -0.392619 -0.390596 -0.37986 -0.376005 -0.363858 -0.362561 
370847 450451 201687 128847 614134 361119 485024 62879 627330 770844 ,-0.248177 -0.242938 -0.233803 -0.232378 -0.230562 -0.225279 -0.220732 -0.219622 -0.218624 -0.215064 ,201687 614134 485024 62879 627330 954197 842271 531690 986900 588387 ,-0.233803 -0.230563 -0.220732 -0.219623 -0.218624 -0.214401 -0.211726 -0.208051 -0.205886 -0.202979 
842743 855542 972573 753031 509712 710408 763555 680741 904876 211451 ,-0.423 -0.415471 -0.39309 -0.336555 -0.327811 -0.316831 -0.304998 -0.278333 -0.274927 -0.274383 ,842743 855542 972573 753031 509712 710408 763555 680741 904876 211451 ,-0.423 -0.415471 -0.39309 -0.336555 -0.327811 -0.316831 -0.304998 -0.278333 -0.274927 -0.274383 
126521 240386 777461 460591 689971 99401 493229 19190 200289 128964 ,-0.455909 -0.435545 -0.431325 -0.430419 -0.429317 -0.429273 -0.426723 -0.425402 -0.424048 -0.421813 ,126521 240386 777461 460591 689971 99401 493229 19190 200289 128964 ,-0.455909 -0.435545 -0.431325 -0.430419 -0.429317 -0.429273 -0.426723 -0.425402 -0.424048 -0.421813 
513843 972167 939272 66219 923919 635099 840977 279440 21110 719517 ,-0.345693 -0.325808 -0.294869 -0.290513 -0.288804 -0.288068 -0.286808 -0.283522 -0.283329 -0.280832 ,513843 972167 66219 923919 635099 840977 21110 719517 451109 129198 ,-0.345693 -0.325808 -0.290513 -0.288804 -0.288068 -0.286808 -0.283329 -0.280832 -0.28078 -0.27805 
895674 527344 87730 820554 238447 636826 912724 479838 333318 667048 ,-0.473541 -0.473372 -0.472201 -0.468515 -0.467693 -0.465117 -0.464712 -0.464577 -0.462635 -0.459611 ,895674 527344 87730 820554 238447 636826 912724 479838 333318 667048 ,-0.473541 -0.473372 -0.472201 -0.468515 -0.467693 -0.465117 -0.464712 -0.464577 -0.462635 -0.459611 
552366 236974 13238 479119 79356 45129 396502 771777 611132 11271 ,-0.465369 -0.464731 -0.462954 -0.462618 -0.460934 -0.46065 -0.460088 -0.45967 -0.457912 -0.457721 ,552366 236974 13238 479119 79356 45129 396502 771777 611132 11271 ,-0.465369 -0.464731 -0.462954 -0.462618 -0.460934 -0.46065 -0.460088 -0.45967 -0.457912 -0.457721 
770844 486146 810889 764138 297636 811321 333723 107713 654661 221598 ,-0.2328 -0.218477 -0.217386 -0.215494 -0.215345 -0.215152 -0.206562 -0.206188 -0.204718 -0.203734 ,770844 486146 810889 764138 297636 811321 333723 107713 654661 221598 ,-0.2328 -0.218477 -0.217386 -0.215494 -0.215345 -0.215152 -0.206562 -0.206188 -0.204718 -0.203734 
369109 500480 495955 627800 267829 927959 289288 662984 3748 607508 ,-0.317576 -0.307978 -0.290867 -0.281219 -0.279165 -0.278739 -0.278184 -0.277925 -0.276197 -0.273377 ,369109 500480 495955 627800 267829 927959 662984 3748 607508 607978 ,-0.317576 -0.307978 -0.290867 -0.281219 -0.279165 -0.278739 -0.277925 -0.276197 -0.273377 -0.271504 
523176 742221 100496 71115 332869 136532 944559 576153 698478 289288 ,-0.260575 -0.256625 -0.244604 -0.244417 -0.243704 -0.238282 -0.237731 -0.236692 -0.231956 -0.230747 ,742221 100496 136532 944559 576153 277926 463411 204546 467931 978846 ,-0.256625 -0.244604 -0.238282 -0.237731 -0.236692 -0.232455 -0.230409 -0.229889 -0.227902 -0.225386 
102818 627330 243924 490300 886142 343295 503698 990135 611527 848414 ,-0.161988 -0.142409 -0.103382 -0.0926157 -0.0920882 -0.0898202 -0.0876807 -0.0791257 -0.0645185 -0.0596927 ,102818 947205 627330 243924 490300 886142 343295 503698 990135 848414 ,-0.161988 -0.154971 -0.142409 -0.103382 -0.0926157 -0.0920882 -0.0898202 -0.0876807 -0.0791257 -0.0596927 
910811 966787 30466 414491 377580 201000 531364 805230 267829 821116 ,-0.316193 -0.289684 -0.282003 -0.280901 -0.270774 -0.257346 -0.253288 -0.248742 -0.2451 -0.243192 ,391165 910811 966787 30466 414491 377580 534938 201000 531364 805230 ,-0.320981 -0.316193 -0.289684 -0.282003 -0.280901 -0.270774 -0.266092 -0.257346 -0.253288 -0.248742 
207291 730586 78778 178263 102303 817744 328997 32826 812088 486404 ,-0.471409 -0.470865 -0.463855 -0.463003 -0.462415 -0.461262 -0.461033 -0.459056 -0.456718 -0.455959 ,207291 730586 178263 102303 817744 32826 812088 114395 666400 342117 ,-0.471409 -0.470865 -0.463003 -0.462415 -0.461262 -0.459056 -0.456718 -0.455774 -0.45551 -0.454966 
954197 102818 521501 62879 92085 62538 201687 304370 729289 614134 ,-0.277106 -0.249754 -0.240674 -0.23682 -0.235662 -0.235549 -0.234416 -0.233481 -0.232823 -0.231988 ,102818 62879 201687 304370 729289 370847 845267 734740 813663 32352 ,-0.249754 -0.23682 -0.234416 -0.233481 -0.232823 -0.224913 -0.223936 -0.223428 -0.222089 -0.221565 
636826 244168 742221 236866 487962 718620 100496 915223 72746 698478 ,-0.225101 -0.224792 -0.224303 -0.219382 -0.219296 -0.217922 -0.217324 -0.21543 -0.2117 -0.204273 ,636826 742221 487962 100496 915223 72746 698478 979573 12992 513843 ,-0.225101 -0.224303 -0.219296 -0.217324 -0.21543 -0.2117 -0.204273 -0.201165 -0.199559 -0.192953 
519294 716504 218083 663806 298860 599467 200937 762056 4477 487859 ,-0.479535 -0.479088 -0.475475 -0.47511 -0.473976 -0.472985 -0.472885 -0.472703 -0.470424 -0.470259 ,519294 716504 218083 663806 298860 599467 200937 762056 4477 487859 ,-0.479535 -0.479088 -0.475475 -0.47511 -0.473976 -0.472985 -0.472885 -0.472703 -0.470424 -0.470259 
72746 824226 306444 254928 19912 712709 386729 649612 894096 446957 ,-0.30537 -0.299519 -0.274448 -0.270976 -0.259031 -0.250428 -0.238156 -0.233605 -0.230531 -0.229775 ,72746 824226 254928 19912 712709 386729 649612 894096 446957 277926 ,-0.30537 -0.299519 -0.270976 -0.259031 -0.250428 -0.238156 -0.233605 -0.230531 -0.229775 -0.226424 
8828 204546 332869 254928 768341 100496 627915 933947 429704 636826 ,-0.313877 -0.304843 -0.284824 -0.273247 -0.269928 -0.268923 -0.268777 -0.257283 -0.257168 -0.25594 ,8828 204546 254928 768341 100496 627915 933947 636826 824226 488761 ,-0.313877 -0.304843 -0.273247 -0.269929 -0.268923 -0.268777 -0.257283 -0.25594 -0.254963 -0.2524 
332869 698478 489981 528918 249336 911677 659613 210926 294597 530580 ,-0.337177 -0.312167 -0.306124 -0.297797 -0.297453 -0.294375 -0.293353 -0.292498 -0.288441 -0.288374 ,698478 489981 249336 911677 659613 249055 136532 30466 16722 224319 ,-0.312167 -0.306124 -0.297453 -0.294375 -0.293353 -0.287214 -0.286622 -0.286032 -0.283999 -0.282947 
136532 414491 742221 72746 518504 576236 391165 682566 437003 429991 ,-0.26206 -0.248927 -0.247837 -0.221238 -0.217002 -0.214375 -0.214171 -0.209023 -0.204899 -0.202405 ,136532 414491 742221 72746 518504 576236 437003 429991 513843 351913 ,-0.26206 -0.248927 -0.247837 -0.221238 -0.217002 -0.214375 -0.204899 -0.202405 -0.201244 -0.20101 
500558 810889 410567 611267 340083 128847 509335 904876 654661 374907 ,-0.219087 -0.205581 -0.201935 -0.198811 -0.197947 -0.195995 -0.175757 -0.175351 -0.172269 -0.172211 ,500558 810889 410567 611267 340083 128847 947205 954500 509335 654661 ,-0.219087 -0.205581 -0.201935 -0.198811 -0.197947 -0.195995 -0.183106 -0.178297 -0.175757 -0.172269 
747451 321161 890934 135938 241012 617433 137631 775806 563759 963002 ,-0.48002 -0.474532 -0.468432 -0.467321 -0.466058 -0.465737 -0.465634 -0.464267 -0.463275 -0.460519 ,605011 130124 416530 897394 47941 44289 201659 542835 754592 772918 ,-0.480918 -0.475848 -0.470174 -0.468231 -0.467701 -0.46562 -0.465169 -0.462727 -0.460774 -0.460703 
498447 90905 261874 25316 364706 549500 513843 525875 437003 71003 ,-0.47059 -0.461758 -0.459278 -0.459219 -0.458072 -0.455015 -0.452812 -0.450893 -0.447073 -0.440787 ,498447 724673 90905 25316 364706 549500 513843 525875 437003 71003 ,-0.47059 -0.469656 -0.461758 -0.459219 -0.458072 -0.455015 -0.452812 -0.450893 -0.447073 -0.440787 
531690 297636 588387 842271 888133 486146 201687 40300 338599 43808 ,-0.354613 -0.335693 -0.319748 -0.294483 -0.29336 -0.28026 -0.276315 -0.274388 -0.274336 -0.272015 ,531690 297636 588387 842271 888133 486146 201687 40300 338599 43808 ,-0.354613 -0.335693 -0.319748 -0.294483 -0.29336 -0.28026 -0.276315 -0.274388 -0.274336 -0.272015 
462136 851781 360588 318991 700689 31643 352335 889646 459258 309312 ,-0.467169 -0.463208 -0.46317 -0.463059 -0.46271 -0.460451 -0.46032 -0.460161 -0.459761 -0.458773 ,462136 851781 360588 318991 700689 31643 352335 889646 459258 309312 ,-0.467169 -0.463208 -0.46317 -0.463059 -0.46271 -0.460451 -0.46032 -0.460161 -0.459761 -0.458773 
922846 886142 702273 28776 468073 191008 398634 732236 637004 51680 ,-0.477598 -0.473646 -0.469186 -0.466487 -0.465842 -0.462513 -0.461661 -0.45882 -0.458186 -0.456942 ,922846 886142 702273 28776 468073 191008 398634 732236 637004 51680 ,-0.477598 -0.473646 -0.469186 -0.466487 -0.465842 -0.462513 -0.461661 -0.45882 -0.458186 -0.456942 
100496 636826 513843 463411 8828 824226 742221 488761 523176 254928 ,-0.272216 -0.264281 -0.260899 -0.257284 -0.254428 -0.253332 -0.251708 -0.243951 -0.243649 -0.242204 ,277926 100496 636826 513843 463411 8828 824226 742221 488761 254928 ,-0.275957 -0.272216 -0.264281 -0.260899 -0.257284 -0.254428 -0.253332 -0.251708 -0.243951 -0.242204 
136532 249336 72746 617177 332869 30466 172317 414491 523176 821040 ,-0.257422 -0.251507 -0.249203 -0.247543 -0.242932 -0.242093 -0.242065 -0.236786 -0.232927 -0.232647 ,136532 249336 72746 617177 332869 30466 172317 414491 821040 285473 ,-0.257422 -0.251507 -0.249203 -0.247543 -0.242932 -0.242093 -0.242065 -0.236786 -0.232647 -0.229118 
528918 962488 927095 77459 882950 326715 356908 655499 216541 386729 ,-0.404958 -0.16555 -0.164883 -0.146103 -0.107424 -0.09907 -0.098651 -0.0929205 -0.088708 -0.088475 ,528918 962488 927095 77459 882950 326715 356908 655499 216541 386729 ,-0.404958 -0.16555 -0.164883 -0.146103 -0.107424 -0.09907 -0.098651 -0.0929205 -0.088708 -0.088475 
518559 754909 988301 249930 252222 435483 412148 227659 161295 412005 ,-0.479242 -0.477466 -0.475778 -0.475491 -0.475222 -0.474501 -0.474063 -0.473632 -0.473181 -0.472801 ,518559 754909 988301 249930 252222 435483 412148 227659 161295 412005 ,-0.479242 -0.477466 -0.475778 -0.475491 -0.475222 -0.474501 -0.474063 -0.473632 -0.473181 -0.472801 
490334 61303 41404 511611 951679 120764 429704 416141 230255 200062 ,-0.440003 -0.430296 -0.42135 -0.41249 -0.400027 -0.398278 -0.397242 -0.396428 -0.39144 -0.390492 ,490334 61303 41404 511611 951679 120764 429704 416141 230255 200062 ,-0.440003 -0.430296 -0.42135 -0.41249 -0.400027 -0.398278 -0.397242 -0.396428 -0.39144 -0.390492 
343295 208905 150546 410567 996786 897205 446171 790186 217764 889322 ,-0.414717 -0.377343 -0.368675 -0.368353 -0.36104 -0.360459 -0.358326 -0.354619 -0.354513 -0.352107 ,343295 208905 150546 410567 996786 897205 446171 790186 217764 889322 ,-0.414717 -0.377343 -0.368675 -0.368354 -0.36104 -0.360459 -0.358326 -0.354619 -0.354513 -0.352107 
332869 617177 289288 774324 979573 489981 824226 115796 627915 159032 ,-0.280496 -0.274761 -0.267285 -0.262313 -0.257114 -0.245884 -0.245762 -0.243383 -0.241307 -0.239214 ,617177 289288 979573 489981 824226 159032 16722 353465 267829 348900 ,-0.274761 -0.267285 -0.257114 -0.245884 -0.245762 -0.239214 -0.237525 -0.231495 -0.227982 -0.227922 
638645 197944 368437 498876 509335 500558 188275 362899 543528 447528 ,-0.319562 -0.316254 -0.31269 -0.303499 -0.291784 -0.291598 -0.291243 -0.28686 -0.2867 -0.282798 ,638645 197944 498876 509335 500558 188275 362899 543528 447528 729289 ,-0.319562 -0.316254 -0.303499 -0.291784 -0.291598 -0.291243 -0.28686 -0.2867 -0.282798 -0.278071 
151302 62711 711041 701763 225058 572751 326875 82924 810397 494354 ,-0.462142 -0.462135 -0.46204 -0.461536 -0.458531 -0.457542 -0.457354 -0.456954 -0.455651 -0.454374 ,62711 711041 701763 326875 82924 810397 494354 432698 364486 796221 ,-0.462135 -0.46204 -0.461536 -0.457354 -0.456954 -0.455651 -0.454374 -0.452899 -0.452324 -0.448965 
176142 326197 698478 101277 896887 66799 401320 598086 341788 267829 ,-0.447735 -0.436612 -0.43543 -0.434254 -0.433706 -0.433351 -0.432452 -0.429453 -0.429184 -0.428702 ,176142 326197 698478 101277 896887 71115 66799 401320 598086 267829 ,-0.447735 -0.436612 -0.43543 -0.434254 -0.433706 -0.433659 -0.433351 -0.432452 -0.429453 -0.428702 
816758 848090 296080 627915 276063 540129 442526 312265 929691 205935 ,-0.476496 -0.464274 -0.463163 -0.459967 -0.449614 -0.445565 -0.443292 -0.43639 -0.430554 -0.42708 ,627915 276063 540129 442526 312265 929691 273372 100661 336867 278936 ,-0.459967 -0.449614 -0.445565 -0.443292 -0.43639 -0.430554 -0.426962 -0.425356 -0.422421 -0.409952 
807643 305714 211356 731626 650185 756503 573311 762788 403922 29423 ,-0.461605 -0.449946 -0.44938 -0.448947 -0.448186 -0.446554 -0.444359 -0.443755 -0.443612 -0.443471 ,807643 305714 909710 211356 731626 936556 573311 391165 762788 403922 ,-0.461605 -0.449946 -0.449796 -0.44938 -0.448947 -0.445237 -0.444359 -0.443886 -0.443755 -0.443612 
733073 596475 261541 441576 809481 20388 548882 101306 521482 116226 ,-0.443911 -0.440536 -0.436939 -0.436155 -0.433597 -0.432308 -0.431999 -0.431621 -0.431339 -0.430422 ,733073 596475 261541 441576 809481 20388 548882 101306 521482 116226 ,-0.443911 -0.440536 -0.436939 -0.436155 -0.433597 -0.432308 -0.431999 -0.431621 -0.431339 -0.430422 
489981 100496 254928 636826 463411 944559 277926 824226 16722 1550 ,-0.274933 -0.266719 -0.260951 -0.258628 -0.25749 -0.253927 -0.252797 -0.249372 -0.24603 -0.245201 ,489981 100496 463411 944559 277926 513843 915223 742221 206195 41404 ,-0.274933 -0.266719 -0.25749 -0.253927 -0.252797 -0.243523 -0.234029 -0.232877 -0.229713 -0.228935 
