GT,Result
62879 500558 503698 62798 729289 538689 834280 888133 17073 797239 ,-0.2928 -0.284674 -0.265478 -0.264561 -0.261552 -0.26142 -0.261071 -0.256485 -0.25531 -0.254342 ,798973 866210 923905 20868 840954 844223 193619 194729 933009 223487 ,52500 56773 57349 61109 62053 63987 64508 64942 65877 66094 
844003 595917 403656 995625 562260 813663 671347 947294 727588 856426 ,-0.477383 -0.44945 -0.442392 -0.434292 -0.407294 -0.396844 -0.396197 -0.389806 -0.385567 -0.378511 ,274940 197552 496679 791365 202614 877195 857843 221538 838808 274019 ,55426 56150 63159 64963 65258 66210 66314 66784 67159 68440 
390187 57401 742221 698478 513843 229136 426663 342660 786510 400653 ,-0.301036 -0.249835 -0.214234 -0.211435 -0.190613 -0.187688 -0.184956 -0.184023 -0.17671 -0.176391 ,10309 57401 799506 510477 504044 408139 295019 624612 449912 123834 ,80121 80232 88207 88492 92193 93730 94124 94623 94973 95203 
969865 314581 791296 850768 682610 658385 11120 915503 548244 241994 ,-0.499338 -0.481658 -0.474068 -0.473618 -0.471831 -0.469588 -0.469016 -0.468974 -0.467977 -0.467295 ,409722 93482 806593 823579 465105 81743 72070 370610 43941 523734 ,46813 49719 51905 52916 53394 56323 57773 58051 58433 59900 
21936 29785 482545 15558 649860 858603 531690 829853 450451 770844 ,-0.454603 -0.451426 -0.434746 -0.424243 -0.417385 -0.414835 -0.41 -0.409164 -0.40104 -0.400979 ,585827 206634 728685 60361 17394 679382 496969 158263 961501 268262 ,69666 71806 74088 74979 75051 75369 76073 76386 76569 76935 
220716 648567 362899 310601 367417 576236 516149 886365 210397 892868 ,-0.447828 -0.369061 -0.332791 -0.262328 -0.0364036 -0.0330889 0 0.00221021 0.014525 0.0319575 ,516149 886365 210397 892868 393303 34239 129331 466181 220716 117819 ,77467 79188 88777 102351 107734 109217 114149 115167 118091 120838 
635099 997991 463411 513843 351913 522276 341394 501108 884539 473396 ,-0.227294 -0.223884 -0.223456 -0.222727 -0.209944 -0.198501 -0.195232 -0.191701 -0.191471 -0.191058 ,709366 833722 704992 480426 271548 62961 124185 520177 895123 589093 ,62061 62264 66628 69480 71128 77670 78083 78213 79243 79415 
450451 128847 500558 538689 770844 361119 865567 719587 15692 752653 ,-0.356054 -0.340141 -0.332515 -0.303048 -0.294722 -0.283881 -0.282815 -0.277191 -0.275061 -0.27428 ,921304 905999 206975 876201 664793 868889 888599 190506 963684 946969 ,41080 41865 44703 45425 45867 48852 49500 49897 50037 50452 
50812 753659 814221 497161 826519 600429 511582 475483 504084 446108 ,-0.5 -0.498031 -0.496853 -0.496657 -0.496023 -0.495496 -0.493936 -0.493784 -0.491291 -0.490978 ,54142 814221 445845 5557 860908 600429 963645 925192 453628 890251 ,37076 38658 38848 39538 39595 39907 40053 40553 41019 41151 
321624 40532 149044 451083 689949 292941 905291 686148 524763 450373 ,-0.470391 -0.46786 -0.463508 -0.462737 -0.460834 -0.45994 -0.457424 -0.456525 -0.454112 -0.453213 ,497354 90715 69657 99289 518939 339360 30670 292155 724178 291944 ,31045 39402 46201 46358 46802 47491 47784 48128 48607 48957 
825684 56828 748442 8828 291986 526374 905822 815316 488761 254928 ,-0.453019 -0.422939 -0.421874 -0.414172 -0.388307 -0.361237 -0.358127 -0.355027 -0.348555 -0.34559 ,31629 482791 932260 814838 469121 546068 397040 716524 105995 525215 ,26959 31731 33603 35255 36528 36859 37405 37954 38175 39230 
617177 30466 172317 699830 289288 242627 736586 178584 259902 514088 ,-0.201639 -0.116756 -0.111566 -0.10432 -0.104299 -0.1 -0.0795586 -0.075246 -0.0407207 -0.0315076 ,242627 272510 101799 178584 953326 719578 3961 719988 259902 122908 ,69466 80784 87500 90356 90892 94716 111487 118971 119492 120238 
733102 559509 95528 692115 495955 140106 724960 413309 782969 295649 ,-0.466484 -0.463571 -0.459186 -0.45378 -0.453349 -0.450608 -0.446074 -0.444409 -0.44318 -0.441267 ,278674 708719 292192 243182 291979 803951 52603 609691 126008 806180 ,42293 46119 46810 48330 48572 49905 50856 51979 52736 52906 
733343 525240 946303 560736 960161 926940 448322 30245 30466 376277 ,-0.322971 -0.300323 -0.300229 -0.287663 -0.287638 -0.285761 -0.275954 -0.275723 -0.273721 -0.265997 ,436170 6838 796821 903905 791954 932183 657581 256895 86174 524788 ,69200 98727 102744 105305 107475 107591 111811 113974 114163 114614 
302247 422856 352382 353041 367679 571956 363832 487907 103607 337756 ,-0.48536 -0.484816 -0.481959 -0.479629 -0.478758 -0.478127 -0.476422 -0.476315 -0.475121 -0.474178 ,426756 794330 13710 600852 499584 557461 693906 367031 261860 827394 ,30213 36937 38592 44210 44302 44857 45729 47499 48389 48492 
105156 525240 822117 386729 429991 232811 310442 136532 192427 677085 ,-0.377989 -0.303061 -0.301216 -0.30048 -0.297341 -0.294746 -0.291416 -0.287373 -0.285911 -0.284007 ,176129 573012 376233 552231 511184 658339 430617 502274 858447 366245 ,35610 43273 44685 46228 49309 50540 50761 50961 51290 51465 
237960 601303 415455 536353 748064 990137 514163 484277 378674 427301 ,-0.49934 -0.492792 -0.491705 -0.48182 -0.481439 -0.478981 -0.47797 -0.477798 -0.476901 -0.475959 ,514965 905617 637383 776987 615165 299608 905077 91267 500765 513721 ,49579 49984 51152 52819 55275 56459 57151 57591 58417 59589 
537802 377635 906899 211828 664567 606589 755675 912813 899499 677213 ,-0.483029 -0.48129 -0.4785 -0.475953 -0.473104 -0.472375 -0.47105 -0.470447 -0.469049 -0.466158 ,768135 655401 218336 602775 540223 770298 770303 953088 552553 655163 ,29409 35339 35578 36342 37006 38653 38969 39215 39575 39716 
698478 473396 267829 994017 635099 174907 11 101277 848992 92279 ,-0.379613 -0.345717 -0.329866 -0.327977 -0.320982 -0.318599 -0.316527 -0.31179 -0.309162 -0.303266 ,599948 500063 551695 960914 821949 719550 795048 534706 428431 545428 ,48827 53580 58478 58644 62270 63304 65176 65402 66047 66100 
856767 256069 337230 576236 724960 862533 459034 501108 367417 136532 ,-0.282419 -0.267922 -0.264647 -0.264021 -0.256838 -0.256465 -0.25184 -0.248455 -0.246903 -0.243682 ,749867 376657 151167 473048 899679 432658 762690 228658 261775 808638 ,68637 72421 72648 74544 75280 78071 80152 82390 82664 83886 
535070 72746 808739 105156 194350 386729 136532 122647 812679 518504 ,-0.249507 -0.247582 -0.245019 -0.244551 -0.243594 -0.226647 -0.223096 -0.221875 -0.221148 -0.220887 ,281121 525088 8779 637342 758235 903580 353466 120868 328528 219744 ,47064 60816 67794 67826 68344 68956 70231 70381 70913 71348 
128847 485024 509335 904402 752653 770844 446105 176213 15692 224651 ,-0.300058 -0.291867 -0.277733 -0.271023 -0.265455 -0.25193 -0.249733 -0.247786 -0.24512 -0.243402 ,994843 676916 676649 646457 757915 427286 675128 524440 757505 696333 ,60867 61579 72349 75026 86288 89734 90011 93512 94876 95424 
527344 16722 329587 698478 479838 480452 627800 473396 636826 630178 ,-0.427865 -0.426575 -0.407869 -0.405159 -0.400138 -0.399821 -0.399526 -0.398525 -0.39671 -0.393328 ,68317 7058 430472 124590 68473 228120 932361 296709 966954 365168 ,57736 61779 64257 71746 74845 75149 75579 77237 77693 77962 
206586 899027 369585 369124 120306 92085 370847 865009 385934 744697 ,-0.373055 -0.347155 -0.344173 -0.343128 -0.327155 -0.326343 -0.323225 -0.321647 -0.315176 -0.314159 ,641127 15970 942386 506093 920180 864368 151098 942539 949398 42107 ,61918 62331 68075 74712 74957 76317 76331 77219 78132 78852 
341292 506533 81774 224117 690542 3013 834416 832042 767245 345351 ,-0.488998 -0.483961 -0.483067 -0.482233 -0.481803 -0.480024 -0.478807 -0.477002 -0.475824 -0.472108 ,341292 506533 81774 224117 3013 834416 832042 399250 767245 345351 ,91725 95671 96372 97025 98756 99710 101124 101474 102047 104959 
588387 210238 714809 381568 297636 12992 531690 126521 128847 235146 ,-0.332228 -0.320812 -0.310027 -0.307953 -0.307052 -0.28946 -0.271679 -0.269629 -0.265885 -0.265415 ,808138 118126 243889 178156 511662 126521 856483 328299 751359 613176 ,51072 79390 81680 84567 87731 88181 88253 90407 90536 91230 
513843 463411 256043 416141 258115 309759 531166 635099 627915 21110 ,-0.282089 -0.269296 -0.262489 -0.258582 -0.257032 -0.251507 -0.250083 -0.249952 -0.248303 -0.239527 ,5023 5500 160369 574628 548399 832127 355875 328306 135445 619768 ,24448 25359 70839 71687 73317 73542 74440 74986 77530 78376 
559008 736188 824226 57565 929214 47066 939126 773853 636826 808611 ,-0.474544 -0.472418 -0.470306 -0.469674 -0.463913 -0.462509 -0.461885 -0.459268 -0.457282 -0.456678 ,458341 415581 81834 541355 379243 381366 982640 410244 131837 672840 ,31477 36163 37814 39890 40039 40927 41536 42563 43220 43565 
453074 308347 966787 414545 884008 500865 414491 889841 546636 479119 ,-0.443122 -0.406344 -0.402479 -0.401492 -0.381097 -0.378071 -0.364492 -0.363215 -0.357428 -0.356403 ,379937 634967 936743 614812 669033 632254 976436 339448 144330 45129 ,59222 70962 72639 74958 75082 75895 75920 77998 78121 78700 
500558 476785 486146 352465 810889 764138 811321 842271 657186 320916 ,-0.295557 -0.266408 -0.258689 -0.258154 -0.256284 -0.25211 -0.251355 -0.247582 -0.239202 -0.238148 ,673987 162748 552430 680717 877603 742057 543046 604196 541826 718950 ,38543 39412 41648 43136 43213 44913 45362 46972 47003 47583 
280744 322192 528658 566142 448662 469878 516903 489223 158171 460882 ,-0.5 -0.486858 -0.485759 -0.482233 -0.480805 -0.478952 -0.477187 -0.476476 -0.474918 -0.474722 ,280744 684403 176619 923161 691243 777061 482396 448662 442046 555140 ,47185 49692 50289 58862 59770 61425 62716 64093 64372 64396 
805897 978846 778081 827757 686457 582952 825518 581069 153265 525006 ,-0.480353 -0.4754 -0.472705 -0.472367 -0.471476 -0.468177 -0.466955 -0.46561 -0.464957 -0.46473 ,585394 973009 691513 340334 345919 114561 544855 515047 769706 169326 ,73798 75887 75983 77177 79156 80870 80937 81796 83189 83283 
436965 359625 243924 934311 490300 886142 343295 503698 483317 941994 ,-0.110251 -0.10896 -0.100361 -0.0932464 -0.0735357 -0.0722214 -0.0665705 -0.0612398 -0.0606194 -0.0560436 ,421803 436965 294713 359625 243924 252782 260638 934311 423063 44 ,73345 118630 119367 119667 126569 127282 132117 132280 134331 138953 
699595 580925 305031 58654 747421 698478 205761 562935 385215 886061 ,-0.414835 -0.39343 -0.393068 -0.372642 -0.33601 -0.335364 -0.322832 -0.315052 -0.305177 -0.304968 ,339933 482497 344793 905059 419117 468257 733475 742304 699259 474366 ,38197 41800 46062 50248 58561 59340 61941 65365 66417 66742 
94758 905442 147253 38484 520919 559703 232776 756768 636615 625698 ,-0.407135 -0.35103 -0.319472 -0.307187 -0.305462 -0.301656 -0.301373 -0.300269 -0.299838 -0.293982 ,750523 744870 355076 7851 340987 76396 576347 577021 32370 146681 ,37537 49941 55592 56065 57899 59232 59727 61616 62377 65305 
112116 864010 93258 919634 766706 195858 946182 437570 128744 189260 ,-0.491718 -0.485714 -0.476905 -0.476268 -0.475889 -0.474139 -0.47328 -0.471058 -0.470528 -0.469646 ,112116 138708 129673 17798 392988 388928 864010 88749 210301 432438 ,85160 86117 86919 87447 88184 89373 89503 90461 96088 96337 
186313 692940 733343 771884 187533 915223 406044 120094 152775 516549 ,-0.370465 -0.367127 -0.364072 -0.347811 -0.344244 -0.341526 -0.336686 -0.327213 -0.326521 -0.3241 ,873171 130745 307869 410390 291606 369561 245670 208355 864070 268500 ,61091 75894 77227 81112 82072 82094 83269 83273 88126 88905 
513843 518085 944559 420148 748442 204546 510313 576153 385015 377580 ,-0.276304 -0.262682 -0.261267 -0.254134 -0.2477 -0.244997 -0.24302 -0.242566 -0.240708 -0.239809 ,168390 716517 632208 306171 390376 852338 151174 34121 716504 693964 ,26919 36876 37730 37975 38123 40003 40422 41350 41824 43453 
244737 59914 285853 771161 549065 821040 875115 414491 403966 551806 ,-0.397171 -0.395985 -0.394972 -0.393666 -0.39223 -0.391662 -0.382591 -0.374676 -0.372304 -0.37227 ,352116 402512 328290 230231 467813 495202 176151 130193 502508 749243 ,66904 78737 80614 90369 95610 96361 98372 100599 100815 101626 
627915 78099 503812 712002 713933 637348 409222 199931 735638 536312 ,-0.426661 -0.425476 -0.411321 -0.408093 -0.406457 -0.406143 -0.399363 -0.394638 -0.393289 -0.392349 ,383966 509155 223736 383312 55493 9997 276982 57028 718738 685750 ,53572 54092 56612 59947 61926 66730 66786 67213 67803 68280 
742221 136532 80802 414491 944559 429991 518504 576236 861433 437003 ,-0.378161 -0.363572 -0.338289 -0.330272 -0.329495 -0.329255 -0.328985 -0.326653 -0.321239 -0.321136 ,336943 560543 633440 114840 780219 390017 249556 105317 498201 602989 ,34431 40749 41929 42722 49059 49918 50392 50394 51533 51607 
742221 576236 982370 429991 351913 136532 41287 510313 629929 367417 ,-0.321929 -0.302303 -0.288947 -0.27604 -0.272981 -0.2698 -0.262598 -0.261913 -0.253307 -0.249242 ,637955 872692 733364 343129 856767 291427 530268 525105 953525 573359 ,45771 57686 64904 65253 65927 66684 67942 69593 70152 70196 
654661 425492 810889 486146 410567 955938 254922 545714 40300 476785 ,-0.25346 -0.250629 -0.240645 -0.233943 -0.232926 -0.230826 -0.229079 -0.228811 -0.227824 -0.226718 ,865171 890741 81874 903737 37934 555104 627953 542812 606543 414713 ,24444 30004 31093 33643 34109 34150 36307 37836 38853 41959 
879734 207426 352465 997767 574887 134546 702274 885484 665182 906558 ,-0.334757 -0.26223 -0.257144 -0.256688 -0.25484 -0.248412 -0.247134 -0.246737 -0.244215 -0.237823 ,38460 619248 39291 695678 410584 389276 154751 259755 945599 951793 ,22850 46166 56551 64239 64786 66318 74272 81592 82185 82343 
104904 616326 523176 305301 16534 825974 699033 578179 744218 431019 ,-0.432741 -0.426356 -0.414218 -0.39007 -0.333333 -0.320932 -0.299245 -0.295895 -0.294653 -0.292036 ,4730 615388 964707 167611 536494 567816 480425 825974 718994 91946 ,44400 44516 45419 47917 48804 51501 53200 54451 54697 55767 
62879 268264 214355 627990 243026 842271 130138 848913 132334 485024 ,-0.267137 -0.252724 -0.240766 -0.202214 -0.200331 -0.194267 -0.193585 -0.191666 -0.186787 -0.184581 ,556125 685524 208258 52500 787666 510042 239845 857915 566044 104042 ,27563 43976 45841 48636 49579 49843 50537 54189 54335 56105 
526638 290740 172317 289288 915316 617177 638874 316659 874131 30466 ,-0.314767 -0.270997 -0.269286 -0.249785 -0.249069 -0.23007 -0.229621 -0.225522 -0.216593 -0.215965 ,7237 626572 716064 536562 172684 949157 462136 65966 146598 320913 ,4322 55860 57369 58648 64519 64861 65661 66794 68853 69605 
141433 817744 521126 733895 310548 232776 288194 2665 38484 714954 ,-0.347519 -0.341921 -0.340955 -0.333215 -0.332409 -0.325491 -0.319605 -0.31854 -0.311664 -0.307504 ,6612 6376 447421 155568 673267 768304 759976 103195 833445 835963 ,15670 20092 23271 27237 27420 27926 28886 29828 30043 30497 
72397 905822 204546 429991 487962 610061 107403 684559 176332 793722 ,-0.355308 -0.318249 -0.297956 -0.289918 -0.288307 -0.28777 -0.282897 -0.274379 -0.268972 -0.258014 ,311418 168629 780082 292798 504387 459286 351525 279729 455371 351313 ,53137 55182 59230 62731 64823 65374 66205 69454 69892 70211 
535070 942165 364259 552841 994432 544475 271622 901561 241987 685910 ,-0.408911 -0.386823 -0.374634 -0.369275 -0.368678 -0.361485 -0.35175 -0.339377 -0.332068 -0.331198 ,848323 339847 662132 988696 242249 942057 316524 377687 886963 440875 ,32505 42638 46188 50425 51097 52307 53944 55644 56105 56641 
927095 267829 46854 528918 615364 385767 617177 322972 259804 962488 ,-0.149792 -0.148509 -0.125 -0.124591 -0.0832783 -0.0698912 -0.0591965 -0.0476577 -0.0294561 -0.0264843 ,46854 385767 322972 808298 71429 259804 927095 267829 28162 85436 ,91296 134707 152221 154629 166225 166559 170233 171244 173996 177689 
186222 291492 389056 515525 354229 708718 385767 228521 191859 337983 ,-0.496176 -0.489762 -0.488652 -0.486301 -0.486074 -0.484673 -0.481988 -0.481791 -0.480077 -0.479508 ,512491 151890 518559 574046 140118 988559 545430 988301 910995 754022 ,40578 41004 41516 41607 44283 45357 46149 48444 48469 48636 
824226 463411 609211 627915 16722 61303 617177 509712 204546 8828 ,-0.217195 -0.212616 -0.210151 -0.201437 -0.190414 -0.187366 -0.183521 -0.182277 -0.181699 -0.180914 ,5635 617044 641218 387016 846637 218073 474320 855596 415658 6937 ,19120 39952 47295 48492 50126 50811 51742 55132 55472 57935 
487024 610344 592980 410567 535725 57748 994170 811321 764138 579759 ,-0.330966 -0.330437 -0.327851 -0.31908 -0.318543 -0.313929 -0.311233 -0.306925 -0.305855 -0.300821 ,992978 6405 52188 869634 569962 228997 870558 447150 50832 461701 ,27609 30061 32180 32779 36877 38496 38625 39164 39701 42101 
546934 411767 254493 779569 801854 772850 613181 635438 448905 711001 ,-0.462204 -0.461891 -0.457407 -0.455244 -0.451135 -0.445818 -0.445558 -0.444901 -0.436651 -0.436215 ,686362 376423 7758 53298 54581 7159 558026 688542 51560 552589 ,51583 55009 58297 58941 62136 63145 63305 64856 64947 65232 
965139 385779 35499 321434 100816 818639 882298 417566 736051 565624 ,-0.440957 -0.426222 -0.421416 -0.413407 -0.404557 -0.404267 -0.403261 -0.398677 -0.392641 -0.381105 ,46914 46349 679287 736952 683966 45600 640838 874961 737991 287188 ,48474 50758 54379 55037 56222 58568 59402 59573 59854 59920 
283495 232578 487766 54354 519032 667553 10946 210926 496677 112303 ,-0.499391 -0.487949 -0.48602 -0.482233 -0.481329 -0.479538 -0.477914 -0.475483 -0.47501 -0.473694 ,84205 281459 415786 112726 53526 97811 50584 891148 518264 319322 ,28267 30165 33360 37180 39695 40025 40489 40550 40924 41609 
267829 30466 16722 262964 797667 525272 627800 447814 630178 607978 ,-0.328747 -0.300596 -0.2982 -0.296013 -0.293353 -0.285087 -0.277594 -0.271254 -0.267127 -0.266897 ,175724 716576 954006 725272 518932 600221 132036 778081 517455 238830 ,72200 76500 76552 81763 82444 83173 83676 84126 84797 85618 
309759 768341 763980 837490 638446 759223 891603 423709 428454 809350 ,-0.471997 -0.460735 -0.45084 -0.437275 -0.430664 -0.428888 -0.427502 -0.424314 -0.421553 -0.417371 ,768076 710200 820691 655696 903886 795877 767971 676974 654563 467447 ,13973 17840 20587 21477 22892 23092 23631 24364 24372 25436 
772495 30466 62407 617177 168062 155062 807643 497161 269750 267829 ,-0.279886 -0.254103 -0.24324 -0.239034 -0.238666 -0.23758 -0.233182 -0.225692 -0.219827 -0.215765 ,418509 811075 155062 799821 91598 497161 577018 409893 328069 891159 ,62616 72553 73082 75408 78058 83104 85422 85776 86507 88105 
232522 830587 305494 746497 734941 720462 30665 480463 380228 980664 ,-0.470166 -0.463257 -0.462072 -0.457825 -0.451791 -0.451269 -0.450378 -0.449988 -0.448718 -0.448654 ,57922 483587 612577 503042 389539 3953 20644 430401 225024 174649 ,79787 83467 91172 93355 103611 104150 104473 105050 105336 107302 
100496 19769 66219 293725 944559 119370 10497 342693 513843 29259 ,-0.374395 -0.359167 -0.351172 -0.348164 -0.345051 -0.338182 -0.330751 -0.321544 -0.321183 -0.321085 ,574996 256424 986975 345777 75711 121226 199687 106294 879150 459180 ,66780 72005 76846 78135 79006 80059 80488 80511 80606 81262 
289288 332869 61303 822117 610061 793722 204546 699830 429704 617177 ,-0.423475 -0.391544 -0.385578 -0.368803 -0.36738 -0.360821 -0.354394 -0.347424 -0.342965 -0.342206 ,338867 729981 227188 517176 64405 602878 518966 79649 62141 227242 ,40400 42710 42911 43854 44377 45819 46027 46041 46339 46401 
992808 136532 812679 937360 72746 177707 632467 699588 40530 849653 ,-0.206173 -0.19751 -0.186919 -0.185124 -0.181241 -0.177583 -0.160667 -0.159458 -0.151132 -0.150878 ,285700 384252 268603 326011 871138 203928 179575 508910 903958 690059 ,86696 94118 95975 96734 96993 97859 98548 100244 100763 103308 
671258 745558 476785 500558 943477 972680 360473 57748 128847 509335 ,-0.278247 -0.278149 -0.26101 -0.256971 -0.241384 -0.236655 -0.23656 -0.232363 -0.230434 -0.22935 ,194189 100947 336450 890601 346182 199613 406709 363026 508737 539659 ,44583 51680 51968 53165 56564 57676 60575 61343 62200 63708 
549165 96478 437003 45976 989168 19769 365814 95182 432858 376017 ,-0.310423 -0.302166 -0.284453 -0.281152 -0.277915 -0.275445 -0.275032 -0.268644 -0.262155 -0.258224 ,785837 134385 663417 31028 924184 622894 200104 174335 905721 692708 ,80926 83210 91136 91750 92125 93738 95189 95818 95826 95918 
204546 105103 332869 894693 725467 742221 315931 849653 720199 547558 ,-0.335496 -0.302524 -0.28798 -0.282065 -0.28069 -0.279112 -0.271561 -0.266476 -0.266299 -0.265187 ,9208 68687 68818 527682 615280 524193 739218 311687 415995 97702 ,51469 52744 53856 55002 58695 60496 60888 60938 61230 62798 
886895 603549 556925 537349 448242 112362 521126 781572 601708 893767 ,-0.364948 -0.361152 -0.356908 -0.355229 -0.354163 -0.347804 -0.347493 -0.339145 -0.33587 -0.332617 ,468907 113423 758104 768014 759976 838773 447433 190763 814372 443083 ,40742 42186 44783 44902 45070 45758 46188 46807 47497 47552 
504921 66470 93590 148070 27895 427743 439273 227719 22610 206816 ,-0.459364 -0.454102 -0.453476 -0.452332 -0.446441 -0.443577 -0.431957 -0.43185 -0.429296 -0.428965 ,258925 478810 864135 590764 584221 499160 254626 485951 928860 369796 ,77191 78418 79932 79943 81089 81718 84657 86175 88433 88839 
531364 315308 720199 910811 414491 448322 201000 554870 180658 386729 ,-0.295546 -0.283061 -0.189942 -0.185703 -0.180847 -0.172093 -0.163435 -0.152665 -0.152574 -0.150752 ,514760 612066 574054 128601 261921 869902 431469 514573 342601 233885 ,81384 90286 96367 107080 109105 113766 114022 114446 116788 118673 
97230 30245 519715 297000 850081 882272 169927 497656 780010 58974 ,-0.27511 -0.272275 -0.239045 -0.233841 -0.223149 -0.218015 -0.210396 -0.203274 -0.20196 -0.201887 ,31813 177587 739387 405818 495769 465861 430605 397487 525347 514163 ,84629 87518 90282 95516 95842 96572 98125 99327 100533 101219 
334696 151399 245960 69767 494354 140106 185699 282050 40220 80802 ,-0.371307 -0.330623 -0.305715 -0.304281 -0.301677 -0.301079 -0.290865 -0.287249 -0.285289 -0.282783 ,714059 74493 6778 905839 295098 953426 490403 573192 601940 281565 ,34192 36724 38804 39308 39452 40679 41292 41397 41528 41982 
169903 509326 513843 290740 487832 285473 97689 483155 480746 865883 ,-0.407682 -0.406248 -0.399834 -0.373354 -0.372811 -0.363572 -0.348218 -0.335787 -0.335581 -0.335271 ,632148 317570 550372 179870 157955 524193 750664 699161 367434 823242 ,62541 68402 68695 68789 69693 73291 73467 73862 74350 75146 
644397 698884 335731 505659 848090 979573 576153 788540 279440 627915 ,-0.17215 -0.146779 -0.144923 -0.134338 -0.121753 -0.11785 -0.109444 -0.0971015 -0.08723 -0.0865266 ,938121 641320 934228 297210 204402 22447 455606 224497 854962 115696 ,109850 153737 173095 174292 175184 177366 185476 185587 187377 189888 
927691 309692 297636 234007 792978 135716 993716 235146 844385 969085 ,-0.313555 -0.306524 -0.293975 -0.291677 -0.277273 -0.268295 -0.266994 -0.26665 -0.265045 -0.260883 ,807714 642062 73061 900912 114829 134680 476815 760649 912460 126237 ,39076 40436 41725 44543 46907 48438 51617 52133 53573 54222 
714809 633249 792978 943847 401757 416302 318612 734843 253673 684183 ,-0.472883 -0.437152 -0.418634 -0.417528 -0.416988 -0.375982 -0.375256 -0.370823 -0.369972 -0.362327 ,136929 228999 684023 774482 743579 749073 682179 71943 370608 753739 ,106735 107330 107699 122260 122383 123108 123599 127074 132066 132068 
772580 500558 12992 671258 444790 338599 198137 899161 960042 362899 ,-0.30831 -0.303321 -0.300014 -0.278859 -0.277057 -0.270342 -0.267198 -0.267063 -0.262482 -0.261009 ,6901 38545 38386 38240 897035 39488 397589 39135 417228 38556 ,18239 20175 23297 25634 27689 29310 29717 32964 33362 34907 
