GT,Result
788491 293725 677012 243924 291972 437003 848414 11 167994 30245 ,-0.10232 -0.0946322 -0.00900517 0.0325793 0.0399955 0.04292 0.0552548 0.057262 0.0590375 0.060432 ,788491 293725 677012 243924 291972 437003 848414 11 167994 30245 ,-0.10232 -0.0946322 -0.00900517 0.0325793 0.0399955 0.04292 0.0552548 0.057262 0.0590375 0.060432 
62879 500558 102818 475629 201687 509335 781572 361119 503698 62798 ,-0.276003 -0.272337 -0.256284 -0.251424 -0.24792 -0.246938 -0.246586 -0.240815 -0.236316 -0.235903 ,500558 475629 201687 361119 797239 853925 368848 494831 563015 531690 ,-0.272337 -0.251424 -0.24792 -0.240815 -0.231293 -0.22642 -0.221125 -0.218894 -0.217989 -0.217985 
844003 595917 403656 995625 562260 813663 671347 947294 727588 856426 ,-0.462649 -0.450745 -0.447737 -0.444284 -0.432779 -0.428326 -0.42805 -0.425326 -0.423519 -0.420512 ,844003 595917 403656 995625 562260 813663 671347 947294 727588 856426 ,-0.462649 -0.450745 -0.447737 -0.444284 -0.432779 -0.428326 -0.42805 -0.425326 -0.423519 -0.420512 
390187 742221 698478 100816 84844 486809 57401 992212 770844 992273 ,-0.310019 -0.280771 -0.279828 -0.237691 -0.217487 -0.211449 -0.209884 -0.205783 -0.205138 -0.201376 ,390187 742221 698478 100816 84844 486809 57401 992212 770844 992273 ,-0.310019 -0.280771 -0.279828 -0.237691 -0.217487 -0.211449 -0.209884 -0.205783 -0.205138 -0.201376 
969865 314581 791296 850768 682610 658385 11120 915503 548244 241994 ,-0.476294 -0.468287 -0.46485 -0.464646 -0.463836 -0.462821 -0.462562 -0.462543 -0.462092 -0.461782 ,969865 314581 791296 850768 682610 658385 11120 915503 548244 241994 ,-0.476294 -0.468287 -0.46485 -0.464646 -0.463836 -0.462821 -0.462562 -0.462543 -0.462092 -0.461782 
21936 29785 482545 15558 649860 858603 531690 829853 450451 770844 ,-0.454824 -0.453495 -0.446517 -0.442124 -0.439256 -0.438188 -0.436166 -0.435816 -0.432418 -0.432393 ,21936 29785 482545 15558 649860 858603 531690 829853 450451 770844 ,-0.454824 -0.453495 -0.446517 -0.442124 -0.439256 -0.438188 -0.436166 -0.435816 -0.432418 -0.432393 
220716 648567 362899 310601 367417 576236 516149 886365 210397 892868 ,-0.440955 -0.410288 -0.396167 -0.368733 -0.280775 -0.279484 0.0387335 0.039594 0.0443885 0.0511755 ,220716 648567 362899 310601 367417 576236 516149 886365 210397 892868 ,-0.440955 -0.410288 -0.396167 -0.368733 -0.280775 -0.279484 0.0387335 0.039594 0.0443885 0.0511755 
979573 742221 635099 997991 463411 513843 351913 522276 341394 501108 ,-0.240348 -0.23608 -0.231364 -0.230003 -0.229832 -0.229541 -0.224439 -0.219871 -0.218566 -0.217157 ,979573 742221 635099 997991 463411 513843 351913 522276 341394 501108 ,-0.240348 -0.23608 -0.231364 -0.230003 -0.229832 -0.229541 -0.224439 -0.219871 -0.218566 -0.217157 
450451 128847 500558 361119 318800 538689 770844 865567 719587 15692 ,-0.309716 -0.302658 -0.299275 -0.277702 -0.26252 -0.25174 -0.248047 -0.242766 -0.240271 -0.239326 ,500558 318800 538689 770844 865567 719587 15692 944197 858603 198529 ,-0.299275 -0.26252 -0.25174 -0.248047 -0.242766 -0.240271 -0.239326 -0.235462 -0.232474 -0.232269 
50812 753659 814221 497161 826519 600429 511582 475483 504084 446108 ,-0.482119 -0.481213 -0.480671 -0.480581 -0.480289 -0.480047 -0.479329 -0.479259 -0.478112 -0.477968 ,50812 753659 814221 497161 826519 600429 511582 475483 504084 446108 ,-0.482119 -0.481213 -0.480671 -0.480581 -0.480289 -0.480047 -0.479329 -0.479259 -0.478112 -0.477968 
321624 40532 149044 451083 689949 292941 905291 686148 524763 450373 ,-0.470934 -0.469776 -0.467786 -0.467433 -0.466563 -0.466154 -0.465003 -0.464592 -0.463488 -0.463077 ,321624 40532 149044 451083 689949 292941 905291 686148 524763 450373 ,-0.470934 -0.469776 -0.467786 -0.467433 -0.466563 -0.466154 -0.465003 -0.464592 -0.463488 -0.463077 
825684 56828 748442 8828 291986 905822 488761 254928 837689 331368 ,-0.46391 -0.449434 -0.448922 -0.445215 -0.432768 -0.418243 -0.413637 -0.41221 -0.408872 -0.407248 ,825684 56828 748442 8828 291986 905822 488761 254928 837689 331368 ,-0.46391 -0.449434 -0.448922 -0.445215 -0.432768 -0.418243 -0.413637 -0.41221 -0.408873 -0.407248 
617177 289288 30466 172317 699830 736586 467931 377767 509335 234553 ,-0.223763 -0.182691 -0.130142 -0.127952 -0.124894 -0.114446 -0.0896185 -0.0741895 -0.069548 -0.065984 ,617177 289288 30466 172317 699830 736586 467931 377767 509335 234553 ,-0.223764 -0.182691 -0.130142 -0.127952 -0.124894 -0.114447 -0.0896185 -0.0741895 -0.069548 -0.065984 
733102 559509 95528 692115 495955 140106 724960 413309 782969 295649 ,-0.463919 -0.462622 -0.460667 -0.458259 -0.458066 -0.456845 -0.454825 -0.454083 -0.453535 -0.452683 ,733102 559509 95528 692115 495955 140106 724960 413309 782969 295649 ,-0.463919 -0.462622 -0.460667 -0.458259 -0.458066 -0.456845 -0.454825 -0.454083 -0.453535 -0.452683 
267829 733343 525240 946303 560736 960161 926940 448322 30245 30466 ,-0.287146 -0.273433 -0.263701 -0.263661 -0.258262 -0.258251 -0.257444 -0.253231 -0.253131 -0.252271 ,733343 525240 946303 960161 926940 448322 30245 376277 106600 258115 ,-0.273433 -0.263701 -0.263661 -0.258251 -0.257444 -0.253231 -0.253131 -0.248952 -0.245494 -0.245038 
302247 422856 352382 353041 367679 571956 363832 487907 103607 337756 ,-0.47808 -0.477827 -0.476497 -0.475412 -0.475008 -0.474714 -0.47392 -0.47387 -0.473314 -0.472876 ,427750 488325 262094 385015 179564 143723 176621 599662 730557 615907 ,-0.4706 -0.467934 -0.467243 -0.465135 -0.464411 -0.463498 -0.463369 -0.463185 -0.462214 -0.462008 
105156 822117 386729 310442 204546 525240 429991 859931 232811 136532 ,-0.381836 -0.346948 -0.346614 -0.342495 -0.302581 -0.302322 -0.299722 -0.299715 -0.298543 -0.295193 ,105156 822117 386729 310442 204546 429991 859931 232811 136532 192427 ,-0.381836 -0.346948 -0.346614 -0.342495 -0.302581 -0.299722 -0.299715 -0.298543 -0.295193 -0.294528 
237960 601303 415455 536353 748064 990137 514163 484277 378674 427301 ,-0.476603 -0.473677 -0.473191 -0.468773 -0.468603 -0.467505 -0.467052 -0.466976 -0.466574 -0.466154 ,237960 601303 415455 536353 748064 990137 514163 484277 378674 427301 ,-0.476603 -0.473677 -0.473191 -0.468773 -0.468603 -0.467505 -0.467052 -0.466976 -0.466574 -0.466154 
537802 377635 906899 211828 664567 606589 755675 912813 899499 677213 ,-0.477157 -0.476323 -0.474985 -0.473763 -0.472398 -0.472048 -0.471413 -0.471123 -0.470452 -0.469067 ,537802 377635 906899 211828 664567 606589 755675 912813 899499 677213 ,-0.477157 -0.476323 -0.474985 -0.473763 -0.472398 -0.472048 -0.471413 -0.471123 -0.470452 -0.469067 
698478 473396 979573 267829 994017 635099 174907 11 101277 848992 ,-0.319209 -0.304496 -0.301172 -0.297616 -0.296796 -0.29376 -0.292726 -0.291827 -0.289771 -0.28863 ,473396 979573 635099 174907 11 848992 92279 30245 459034 435956 ,-0.304496 -0.301172 -0.29376 -0.292726 -0.291827 -0.28863 -0.286071 -0.283934 -0.283206 -0.281107 
856767 256069 337230 576236 724960 862533 459034 501108 367417 136532 ,-0.336441 -0.32934 -0.327736 -0.327429 -0.323911 -0.323727 -0.321462 -0.319804 -0.319043 -0.317466 ,856767 256069 576236 724960 862533 459034 501108 367417 136532 866894 ,-0.336441 -0.32934 -0.327429 -0.323911 -0.323728 -0.321462 -0.319804 -0.319044 -0.317466 -0.314967 
535070 72746 386729 812679 172317 790186 992808 610061 793722 627915 ,-0.246633 -0.245825 -0.237038 -0.234729 -0.233595 -0.22839 -0.226995 -0.220526 -0.212258 -0.210088 ,386729 812679 172317 992808 610061 793722 627915 808739 105156 194350 ,-0.237038 -0.234729 -0.233595 -0.226995 -0.220526 -0.212258 -0.210088 -0.20339 -0.203194 -0.202792 
509335 128847 485024 904402 752653 370847 770844 176213 15692 500558 ,-0.265201 -0.251539 -0.247879 -0.238565 -0.236077 -0.23391 -0.230033 -0.228181 -0.22699 -0.224929 ,128847 485024 370847 770844 15692 450451 343857 318800 538821 617177 ,-0.251539 -0.247879 -0.23391 -0.230033 -0.22699 -0.224625 -0.224336 -0.219811 -0.218486 -0.216639 
527344 16722 329587 698478 479838 480452 627800 636826 630178 667048 ,-0.43996 -0.439402 -0.431319 -0.430148 -0.427978 -0.427841 -0.427714 -0.426497 -0.425035 -0.423966 ,527344 16722 329587 698478 479838 480452 627800 636826 630178 667048 ,-0.43996 -0.439402 -0.431319 -0.430148 -0.427978 -0.427841 -0.427714 -0.426497 -0.425035 -0.423966 
206586 899027 369124 865009 744697 504190 460650 794734 172317 953295 ,-0.417885 -0.407448 -0.405825 -0.397169 -0.394152 -0.391202 -0.373614 -0.350401 -0.345904 -0.344841 ,206586 899027 369124 865009 744697 504190 460650 794734 172317 953295 ,-0.417885 -0.407448 -0.405825 -0.397169 -0.394152 -0.391202 -0.373614 -0.350401 -0.345904 -0.344841 
341292 506533 81774 224117 690542 3013 834416 832042 767245 345351 ,-0.454138 -0.452165 -0.451814 -0.451488 -0.451319 -0.450622 -0.450145 -0.449438 -0.448976 -0.44752 ,341292 506533 81774 224117 690542 3013 834416 832042 767245 345351 ,-0.454138 -0.452165 -0.451814 -0.451488 -0.451319 -0.450622 -0.450145 -0.449438 -0.448976 -0.44752 
588387 297636 12992 210238 531690 714809 128847 381568 478377 500558 ,-0.247084 -0.236188 -0.228574 -0.223739 -0.220878 -0.219071 -0.218371 -0.218173 -0.205234 -0.203918 ,588387 62879 521501 234007 485024 366874 338599 842271 102818 778998 ,-0.247084 -0.196793 -0.192238 -0.191864 -0.19074 -0.190046 -0.186024 -0.185332 -0.185309 -0.183823 
513843 463411 627915 256043 416141 258115 309759 531166 635099 21110 ,-0.30601 -0.300194 -0.29065 -0.269958 -0.268182 -0.267477 -0.264966 -0.264318 -0.264259 -0.259519 ,463411 627915 256043 416141 258115 309759 122732 332869 426663 267829 ,-0.300194 -0.29065 -0.269958 -0.268182 -0.267477 -0.264966 -0.259445 -0.258865 -0.258769 -0.257921 
559008 736188 824226 57565 929214 47066 939126 773853 636826 808611 ,-0.47337 -0.472353 -0.471344 -0.471042 -0.468287 -0.467616 -0.467317 -0.466067 -0.465117 -0.464828 ,559008 736188 824226 57565 929214 47066 939126 773853 636826 808611 ,-0.47337 -0.472353 -0.471344 -0.471042 -0.468287 -0.467616 -0.467317 -0.466067 -0.465117 -0.464828 
453074 308347 966787 414545 884008 500865 414491 889841 546636 362577 ,-0.446624 -0.431257 -0.429641 -0.429229 -0.420707 -0.419443 -0.41377 -0.413236 -0.410818 -0.399958 ,453074 308347 966787 414545 884008 500865 414491 889841 546636 362577 ,-0.446624 -0.431257 -0.429642 -0.429229 -0.420707 -0.419443 -0.41377 -0.413236 -0.410818 -0.399958 
500558 476785 842271 128847 770844 450451 62879 509335 486146 352465 ,-0.230586 -0.217371 -0.208836 -0.202959 -0.198077 -0.196395 -0.194016 -0.193428 -0.190699 -0.190456 ,842271 62879 486146 810889 764138 297636 107713 57748 654661 221598 ,-0.208836 -0.194016 -0.190699 -0.189608 -0.187716 -0.180622 -0.17841 -0.178014 -0.17694 -0.175956 
280744 322192 528658 566142 448662 469878 516903 489223 158171 460882 ,-0.476407 -0.470619 -0.470136 -0.468583 -0.467954 -0.467137 -0.46636 -0.466047 -0.46536 -0.465275 ,280744 322192 528658 566142 448662 469878 516903 489223 158171 460882 ,-0.476407 -0.470619 -0.470136 -0.468583 -0.467954 -0.467137 -0.46636 -0.466047 -0.46536 -0.465275 
805897 978846 778081 827757 686457 582952 825518 581069 153265 525006 ,-0.454762 -0.452659 -0.451515 -0.451371 -0.450994 -0.449593 -0.449075 -0.448503 -0.448226 -0.44813 ,805897 978846 778081 827757 686457 582952 825518 581069 153265 525006 ,-0.454762 -0.452659 -0.451515 -0.451371 -0.450994 -0.449593 -0.449075 -0.448503 -0.448226 -0.44813 
172317 805122 72746 446957 436965 359625 243924 934311 490300 886142 ,-0.135462 -0.13402 -0.128949 -0.109055 -0.107352 -0.106833 -0.103382 -0.100527 -0.0926157 -0.0920882 ,172317 805122 72746 446957 436965 359625 243924 934311 490300 886142 ,-0.135462 -0.13402 -0.128949 -0.109055 -0.107352 -0.106833 -0.103382 -0.100527 -0.0926157 -0.0920882 
699595 580925 305031 58654 747421 698478 205761 562935 385215 933867 ,-0.440937 -0.430821 -0.43065 -0.420997 -0.403685 -0.403379 -0.397457 -0.39378 -0.389113 -0.387211 ,699595 580925 305031 58654 747421 698478 205761 562935 385215 933867 ,-0.440937 -0.430821 -0.43065 -0.420997 -0.403685 -0.403379 -0.397457 -0.39378 -0.389113 -0.387211 
94758 905442 12992 314108 147253 38484 520919 623659 559703 232776 ,-0.437078 -0.410402 -0.340061 -0.335963 -0.32983 -0.323989 -0.323169 -0.32262 -0.321359 -0.321225 ,94758 905442 12992 314108 147253 38484 623659 559703 756768 636615 ,-0.437078 -0.410402 -0.340061 -0.335963 -0.32983 -0.323989 -0.32262 -0.321359 -0.3207 -0.320495 
112116 864010 93258 919634 766706 195858 946182 437570 128744 189260 ,-0.45742 -0.455249 -0.452062 -0.451831 -0.451694 -0.451061 -0.45075 -0.449947 -0.449755 -0.449436 ,112116 864010 93258 919634 766706 195858 946182 437570 128744 189260 ,-0.45742 -0.455249 -0.452062 -0.451831 -0.451694 -0.451061 -0.45075 -0.449947 -0.449755 -0.449436 
186313 692940 733343 771884 187533 915223 406044 120094 152775 516549 ,-0.415078 -0.413677 -0.412394 -0.405569 -0.404071 -0.40293 -0.400898 -0.396922 -0.396632 -0.395615 ,692940 733343 771884 187533 915223 406044 152775 647324 903273 979573 ,-0.413677 -0.412394 -0.405569 -0.404071 -0.40293 -0.400898 -0.396632 -0.393757 -0.391443 -0.388665 
513843 944559 204546 576153 627915 386729 136532 742221 488761 8828 ,-0.239158 -0.231939 -0.224128 -0.222961 -0.221528 -0.216279 -0.215343 -0.215281 -0.214747 -0.214631 ,513843 204546 136532 742221 420148 748442 463411 100496 351913 997991 ,-0.239158 -0.224128 -0.215343 -0.215281 -0.20852 -0.205431 -0.204198 -0.203878 -0.197591 -0.197339 
244737 59914 285853 771161 549065 821040 875115 414491 403966 551806 ,-0.420693 -0.420164 -0.419713 -0.41913 -0.41849 -0.418236 -0.414192 -0.410662 -0.409604 -0.409589 ,244737 59914 285853 771161 549065 821040 875115 414491 403966 551806 ,-0.420693 -0.420164 -0.419713 -0.41913 -0.41849 -0.418236 -0.414192 -0.410662 -0.409604 -0.409589 
627915 78099 503812 712002 713933 637348 409222 199931 735638 536312 ,-0.456277 -0.455709 -0.448922 -0.447374 -0.446589 -0.446439 -0.443188 -0.440922 -0.440275 -0.439824 ,627915 78099 503812 712002 713933 637348 409222 199931 735638 536312 ,-0.456277 -0.455709 -0.448922 -0.447374 -0.446589 -0.446439 -0.443188 -0.440922 -0.440275 -0.439824 
742221 136532 414491 944559 72746 698478 80802 429991 518504 576236 ,-0.310326 -0.303288 -0.287226 -0.286851 -0.276147 -0.273279 -0.271241 -0.266883 -0.266753 -0.265628 ,742221 136532 698478 429991 437003 513843 553407 100496 629929 915223 ,-0.310326 -0.303288 -0.273279 -0.266883 -0.262967 -0.262296 -0.261168 -0.252514 -0.252448 -0.251004 
742221 576236 513843 982370 429991 351913 136532 41287 510313 629929 ,-0.29248 -0.25009 -0.245887 -0.244002 -0.238119 -0.236725 -0.235275 -0.231992 -0.23168 -0.227757 ,742221 513843 982370 351913 41287 510313 629929 128601 554870 20066 ,-0.29248 -0.245887 -0.244002 -0.236725 -0.231992 -0.23168 -0.227757 -0.225249 -0.223857 -0.222905 
297636 654661 425492 486146 955938 40300 476785 531690 730020 107713 ,-0.303756 -0.28338 -0.282043 -0.274161 -0.272688 -0.27127 -0.270748 -0.265762 -0.257831 -0.256343 ,297636 654661 486146 955938 40300 476785 531690 730020 107713 890885 ,-0.303756 -0.28338 -0.274161 -0.272688 -0.27127 -0.270748 -0.265762 -0.257831 -0.256343 -0.243127 
879734 997767 109301 886442 207426 352465 574887 134546 702274 885484 ,-0.408767 -0.371062 -0.355848 -0.302946 -0.287567 -0.285111 -0.283998 -0.280894 -0.280277 -0.280085 ,879734 997767 109301 886442 207426 352465 574887 134546 702274 885484 ,-0.408767 -0.371062 -0.355848 -0.302946 -0.287567 -0.285111 -0.283998 -0.280894 -0.280277 -0.280085 
104904 616326 523176 305301 392297 833563 16534 825974 699033 578179 ,-0.448627 -0.445816 -0.440473 -0.429844 -0.315117 -0.313857 -0.311567 -0.306108 -0.296562 -0.295087 ,616326 392297 833563 16534 825974 699033 578179 431019 106600 30306 ,-0.445816 -0.315117 -0.313857 -0.311567 -0.306108 -0.296562 -0.295087 -0.293388 -0.293337 -0.293079 
62879 268264 485024 827499 986900 627330 410567 214355 627990 243026 ,-0.289777 -0.283294 -0.252643 -0.249113 -0.247225 -0.245015 -0.240886 -0.232065 -0.214724 -0.213877 ,485024 827499 986900 410567 842271 130138 253598 343295 385520 130611 ,-0.252643 -0.249113 -0.247225 -0.240886 -0.21115 -0.210843 -0.205327 -0.204429 -0.203629 -0.200967 
172317 289288 781572 526638 290740 643356 915316 509335 617177 638874 ,-0.394929 -0.386231 -0.363613 -0.359821 -0.340297 -0.33277 -0.330516 -0.326791 -0.322042 -0.321842 ,172317 289288 781572 643356 915316 509335 617177 638874 814225 30466 ,-0.394929 -0.386231 -0.363613 -0.33277 -0.330517 -0.326791 -0.322042 -0.321842 -0.317032 -0.315751 
141433 817744 521126 733895 310548 614134 232776 288194 531690 2665 ,-0.279722 -0.276925 -0.276442 -0.272575 -0.272171 -0.270106 -0.268714 -0.265774 -0.265554 -0.265242 ,521126 310548 232776 531690 2665 848871 475629 38484 450451 214099 ,-0.276442 -0.272171 -0.268715 -0.265554 -0.265242 -0.264309 -0.262833 -0.261806 -0.241343 -0.23703 
72397 905822 204546 429991 487962 107403 523176 748442 610061 684559 ,-0.354677 -0.339125 -0.330608 -0.327235 -0.32656 -0.324289 -0.310315 -0.306827 -0.268299 -0.262679 ,72397 905822 429991 523176 748442 684559 531166 41098 30030 787242 ,-0.354677 -0.339125 -0.327236 -0.310316 -0.306828 -0.26268 -0.247514 -0.247505 -0.247417 -0.247211 
535070 942165 364259 552841 994432 271622 901561 685910 825890 793722 ,-0.440729 -0.430297 -0.424541 -0.42201 -0.421728 -0.413734 -0.40789 -0.404027 -0.393795 -0.391138 ,535070 942165 364259 994432 271622 901561 685910 825890 793722 873654 ,-0.440729 -0.430297 -0.424541 -0.421728 -0.413734 -0.40789 -0.404027 -0.393795 -0.391138 -0.367247 
927095 267829 528918 615364 617177 216541 386729 46854 385767 343066 ,-0.164883 -0.164378 -0.154958 -0.138686 -0.129201 -0.088708 -0.088475 -0.079352 -0.0576465 -0.0569655 ,927095 267829 528918 615364 617177 216541 386729 46854 385767 343066 ,-0.164883 -0.164378 -0.154958 -0.138686 -0.129201 -0.088708 -0.088475 -0.079352 -0.0576465 -0.0569655 
186222 291492 389056 515525 354229 708718 385767 228521 191859 337983 ,-0.477926 -0.474933 -0.474415 -0.473318 -0.473212 -0.472558 -0.471305 -0.471213 -0.470413 -0.470147 ,186222 291492 389056 515525 354229 708718 385767 228521 191859 337983 ,-0.477926 -0.474933 -0.474415 -0.473318 -0.473212 -0.472558 -0.471305 -0.471213 -0.470413 -0.470147 
824226 463411 627915 16722 617177 204546 8828 30466 488761 609211 ,-0.214593 -0.212392 -0.207019 -0.201721 -0.198408 -0.197532 -0.197155 -0.195185 -0.191859 -0.191247 ,824226 627915 16722 617177 8828 30466 488761 332869 254928 509712 ,-0.214593 -0.207019 -0.201721 -0.198408 -0.197155 -0.195186 -0.19186 -0.188382 -0.187895 -0.17785 
487024 610344 592980 608670 60379 204361 136472 987336 410567 535725 ,-0.273776 -0.273528 -0.272316 -0.251621 -0.251404 -0.248054 -0.247531 -0.246848 -0.246131 -0.245879 ,610344 204361 535725 130138 764138 895992 842271 905656 951881 132586 ,-0.273528 -0.248054 -0.245879 -0.24354 -0.239932 -0.236717 -0.23474 -0.234706 -0.232169 -0.231852 
546934 411767 254493 779569 801854 772850 613181 635438 448905 711001 ,-0.462218 -0.462072 -0.459983 -0.458975 -0.45706 -0.454583 -0.454462 -0.454156 -0.450313 -0.45011 ,448905 936102 453173 684202 768279 763980 647363 578018 624715 909711 ,-0.450313 -0.447152 -0.445792 -0.445029 -0.444814 -0.444503 -0.442449 -0.44205 -0.440915 -0.440318 
965139 385779 35499 321434 100816 818639 882298 417566 736051 565624 ,-0.450363 -0.444025 -0.441957 -0.438511 -0.434705 -0.434579 -0.434147 -0.432175 -0.429579 -0.424616 ,965139 385779 35499 321434 100816 818639 882298 417566 736051 565624 ,-0.450363 -0.444025 -0.441957 -0.438511 -0.434705 -0.434579 -0.434147 -0.432175 -0.429579 -0.424616 
283495 232578 487766 54354 519032 667553 10946 210926 496677 112303 ,-0.485574 -0.480069 -0.479141 -0.477319 -0.476884 -0.476023 -0.475242 -0.474072 -0.473844 -0.473211 ,283495 232578 54354 519032 667553 10946 210926 112303 80802 635891 ,-0.485574 -0.480069 -0.477319 -0.476884 -0.476023 -0.475242 -0.474072 -0.473211 -0.4726 -0.471462 
267829 30466 16722 627800 607978 32352 667048 11924 560736 262964 ,-0.345369 -0.333745 -0.332756 -0.324248 -0.319831 -0.317178 -0.305974 -0.295083 -0.28661 -0.282928 ,267829 30466 16722 627800 607978 32352 667048 11924 560736 262964 ,-0.345369 -0.333745 -0.332756 -0.324248 -0.319831 -0.317178 -0.305974 -0.295083 -0.28661 -0.282928 
309759 768341 763980 837490 638446 759223 891603 423709 428454 809350 ,-0.479249 -0.473713 -0.46885 -0.462182 -0.458932 -0.458059 -0.457378 -0.455811 -0.454453 -0.452398 ,309759 768341 763980 837490 638446 759223 891603 423709 428454 809350 ,-0.479249 -0.473713 -0.46885 -0.462182 -0.458932 -0.458059 -0.457378 -0.455811 -0.454453 -0.452398 
30466 617177 267829 772495 62407 168062 269750 49150 448322 446957 ,-0.257316 -0.250964 -0.241156 -0.23188 -0.216434 -0.214506 -0.206565 -0.201073 -0.200074 -0.198556 ,617177 267829 772495 62407 168062 269750 49150 448322 446957 960697 ,-0.250964 -0.241156 -0.23188 -0.216434 -0.214506 -0.206565 -0.201073 -0.200074 -0.198556 -0.198007 
232522 830587 305494 746497 734941 720462 30665 480463 380228 980664 ,-0.44841 -0.445702 -0.445237 -0.443572 -0.441207 -0.441002 -0.440652 -0.4405 -0.440001 -0.439977 ,232522 830587 305494 746497 734941 720462 30665 480463 380228 980664 ,-0.44841 -0.445702 -0.445237 -0.443572 -0.441207 -0.441002 -0.440652 -0.4405 -0.440001 -0.439977 
100496 19769 66219 293725 944559 119370 513843 29259 389902 437003 ,-0.333385 -0.326747 -0.323262 -0.321951 -0.320594 -0.3176 -0.31019 -0.310147 -0.30843 -0.298127 ,100496 19769 944559 119370 513843 29259 437003 845762 524885 165424 ,-0.333385 -0.326747 -0.320594 -0.3176 -0.31019 -0.310147 -0.298127 -0.292777 -0.292173 -0.283281 
